Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present
tiago_pro_moveit_config,pal-robotics,TIAGo Pro's automatically generated package with all the configuration and launch files for using the tiago_pro with the MoveIt! Motion Planning Framework,https://github.com/pal-robotics/tiago_pro_moveit_config,213,0,2,0,,Apache-2.0,False,True,False,False,False,True,good first issue,12,135,2022-12-10T16:07:38Z,33,2205,0,docs,Organization,213,6,0,Python;Shell;EmberScript;CMake,pal-robotics/tiago_pro_moveit_config,humble
tinyspline_vendor,wep21,,https://github.com/wep21/tinyspline_vendor,10,0,0,0,,Apache-2.0,True,True,False,False,False,True,good first issue,1,8,2023-03-04T18:07:00Z,5,291,0,docs,User,10,1,0,CMake,wep21/tinyspline_vendor,humble|jazzy|kilted
tinyxml2_vendor,ros2,temporary vendor package for tinyxml2,https://github.com/ros2/tinyxml2_vendor,45,3,12,2,,Apache-2.0,True,False,False,False,False,True,good first issue,20,48,2017-12-01T09:23:12Z,3,285,0,docs,Organization,45,19,3,CMake,ros2/tinyxml2_vendor,humble|jazzy|kilted
tinyxml_vendor,ros2,Vendor package for providing tinyxml within a cmake package,https://github.com/ros2/tinyxml_vendor,29,3,12,1,,Apache-2.0,True,True,False,False,False,True,good first issue,12,37,2017-03-07T03:30:17Z,6,168,0,docs,Organization,29,19,3,CMake,ros2/tinyxml_vendor,humble|jazzy|kilted
tlsf,ros2,Snapshot of TLSF allocator,https://github.com/ros2/tlsf,47,7,6,0,,,False,False,False,False,False,True,good first issue,12,51,2015-12-10T22:35:23Z,7,1647,0,docs,Organization,47,22,7,C;CMake,ros2/tlsf,humble|jazzy|kilted
topic_based_ros2_control-release,ros2-gbp,,https://github.com/ros2-gbp/topic_based_ros2_control-release,236,0,5,0,,,True,False,False,False,False,True,good first issue,4,58,2023-05-24T21:09:28Z,1,1,0,config,Organization,236,8,0,,ros2-gbp/topic_based_ros2_control-release,humble
tracetools_acceleration,ros-acceleration,LTTng tracing provider wrapper for ROS 2 packages in the Hardware Acceleration Working Group.,https://github.com/ros-acceleration/tracetools_acceleration,27,0,3,0,fpga;gpu;hardware-acceleration;lttng;robotics;ros;ros2,Apache-2.0,True,False,False,False,False,True,good first issue,2,12,2021-10-12T14:00:30Z,15,721,0,docs,Organization,27,3,0,C;C++;CMake,ros-acceleration/tracetools_acceleration,humble|jazzy|kilted
tsid,stack-of-tasks,Efficient Task Space Inverse Dynamics (TSID) based on Pinocchio,https://github.com/stack-of-tasks/tsid,6811,300,92,10,control;humanoids;optimization;pinocchio;robotics;task-space-inverse-dynamics,BSD-2-Clause,True,False,False,False,False,False,,34,790,2017-02-16T14:13:59Z,2,4,0,code,Organization,6811,14,300,C++;HTML;Python;Jupyter Notebook;CMake;Nix,stack-of-tasks/tsid,humble|jazzy|kilted
turbojpeg_compressed_image_transport,wep21,,https://github.com/wep21/turbojpeg_compressed_image_transport,28,2,1,0,,Apache-2.0,False,True,False,False,False,True,good first issue,2,16,2022-11-20T15:19:57Z,7,501,0,docs,User,28,1,2,C++;CMake,wep21/turbojpeg_compressed_image_transport,humble|jazzy|kilted
turtle_nest,Jannkar,ROS 2 Package Creator,https://github.com/Jannkar/turtle_nest,3680,207,19,2,,Apache-2.0,True,False,False,False,False,True,good first issue,2,55,2024-08-22T07:53:03Z,35,3131,0,docs,User,3680,4,207,C++;C;QMake;Python;CMake;Dockerfile;Shell,Jannkar/turtle_nest,humble|jazzy|kilted
turtlebot3_applications_msgs,ROBOTIS-GIT,ROS applications msgs package for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_applications_msgs,26,8,5,0,dynamixel;mobile;package;robot;robotis;ros;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,3,18,2018-05-11T08:20:56Z,8,400,0,docs,Organization,26,8,8,CMake,ROBOTIS-GIT/turtlebot3_applications_msgs,humble|jazzy
turtlebot3_machine_learning,ROBOTIS-GIT,,https://github.com/ROBOTIS-GIT/turtlebot3_machine_learning,3309,143,88,4,,Apache-2.0,True,True,False,False,False,False,,8,228,2018-07-25T10:12:28Z,3,306,0,docs,Organization,3309,16,143,Python;CMake,ROBOTIS-GIT/turtlebot3_machine_learning,humble|jazzy
turtlebot3_msgs,ROBOTIS-GIT,ROS msgs package for TurtleBot3,https://github.com/ROBOTIS-GIT/turtlebot3_msgs,81,77,143,0,dynamixel;mobile;package;robot;robotis;ros;turtlebot;turtlebot3,Apache-2.0,True,True,False,False,False,False,,8,90,2017-04-24T06:31:23Z,2,230,0,code,Organization,81,11,77,CMake,ROBOTIS-GIT/turtlebot3_msgs,humble|jazzy|kilted
turtlebot4_setup,turtlebot,TurtleBot 4 setup tools and configuration files.,https://github.com/turtlebot/turtlebot4_setup,151,31,5,0,,Apache-2.0,True,True,False,True,False,True,good first issue,4,68,2022-02-11T19:14:24Z,16,835,0,docs,Organization,151,6,31,Python;Shell;CMake,turtlebot/turtlebot4_setup,humble|jazzy
tuw_geometry,tuw-robotics,"Classes to handle and visualize 2D and 3D objects such as points, poses, lines as well as a plot windows for debugging.",https://github.com/tuw-robotics/tuw_geometry,287,7,11,0,,BSD-3-Clause,True,False,False,False,False,False,,6,158,2016-05-19T09:41:57Z,24,2525,0,docs,Organization,287,7,7,C++;CMake;Dockerfile;Makefile;Shell,tuw-robotics/tuw_geometry,humble|jazzy|kilted
tvm_vendor,autowarefoundation,A ROS 1/ROS 2 hybrid package wrapping the Apache TVM project.,https://github.com/autowarefoundation/tvm_vendor,48,10,8,1,,Apache-2.0,True,False,False,False,False,True,good first issue,6,75,2020-11-16T16:41:55Z,4,116,0,docs,Organization,48,3,10,CMake,autowarefoundation/tvm_vendor,humble|jazzy|kilted
twist_mux,ros-teleop,Twist multiplexer,https://github.com/ros-teleop/twist_mux,72,69,116,23,,Apache-2.0,True,True,False,False,False,False,,9,48,2014-11-10T17:42:58Z,22,1750,0,docs,Organization,72,4,69,C++;Python;CMake,ros-teleop/twist_mux,humble|jazzy|kilted
twist_mux_msgs,ros-teleop,Twist multiplexer messages,https://github.com/ros-teleop/twist_mux_msgs,17,2,8,1,,Apache-2.0,True,True,False,False,False,False,,2,19,2014-11-10T17:42:19Z,5,50,0,docs,Organization,17,4,2,CMake,ros-teleop/twist_mux_msgs,humble|jazzy|kilted
twist_stamper,joshnewans,ROS2 package for converting Twist messages to TwistStamped,https://github.com/joshnewans/twist_stamper,29,15,13,3,,Apache-2.0,True,True,False,False,False,True,good first issue,4,20,2021-01-23T04:59:35Z,1,2,0,docs,User,29,1,15,Python,joshnewans/twist_stamper,humble|jazzy|kilted
udp_msgs,flynneva,ROS2 udp_msgs package,https://github.com/flynneva/udp_msgs,24,2,3,0,,MIT,True,True,False,False,False,True,good first issue,2,28,2020-10-06T22:36:29Z,5,84,0,docs,User,24,1,2,CMake,flynneva/udp_msgs,humble|jazzy|kilted
uncrustify_vendor,ament,CMake shim over the uncrustify library: https://github.com/uncrustify/uncrustify,https://github.com/ament/uncrustify_vendor,38,0,10,2,,Apache-2.0,True,False,False,False,False,True,good first issue,12,48,2018-07-05T23:56:52Z,2,203,0,docs,Organization,38,15,0,CMake,ament/uncrustify_vendor,humble|jazzy|kilted
unique_identifier_msgs,ros2,,https://github.com/ros2/unique_identifier_msgs,43,8,15,1,,BSD-3-Clause,True,True,False,False,False,True,good first issue,15,49,2018-11-05T07:14:02Z,1,201,0,code,Organization,43,22,8,CMake,ros2/unique_identifier_msgs,humble|jazzy|kilted
unitree_ros,snt-arg,A ROS2 package to control the Unitree GO1 robot,https://github.com/snt-arg/unitree_ros,21039,54,9,4,driver;legged-robot;robot;ros2;unitree-go1,GPL-3.0,True,False,False,False,False,True,good first issue,3,265,2023-03-13T13:08:26Z,2,53,0,docs,Organization,21039,4,54,C++;CMake;Dockerfile;Python,snt-arg/unitree_ros,humble
Universal_Robots_Client_Library,UniversalRobots,A C++ library for accessing the UR interfaces that facilitate the use of UR robotic manipulators by external applications.,https://github.com/UniversalRobots/Universal_Robots_Client_Library,5942,192,127,27,,Apache-2.0,True,False,False,False,False,True,good first issue,60,1341,2015-09-08T09:09:09Z,9,1093,0,docs,Organization,5942,13,192,C++;Shell;CMake;Python;C;Ruby,UniversalRobots/Universal_Robots_Client_Library,humble|jazzy|kilted
Universal_Robots_ROS2_Description,UniversalRobots,ROS2 URDF description for Universal Robots,https://github.com/UniversalRobots/Universal_Robots_ROS2_Description,31459,283,190,12,robotics;ros2;universal-robots;ur10;ur10e;ur16e;ur20;ur3;ur3e;ur5;ur5e,BSD-3-Clause,True,True,False,False,False,True,good first issue,22,254,2020-10-30T13:31:15Z,65,10292,0,docs,Organization,31459,15,283,Python;CMake,UniversalRobots/Universal_Robots_ROS2_Description,humble|jazzy|kilted
ur_msgs,ros-industrial,ROS messages and services for Universal Robots robot controllers.,https://github.com/ros-industrial/ur_msgs,56,21,35,3,ros;ros-industrial;universal-robots,BSD-3-Clause,True,True,False,False,False,True,good first issue,11,91,2014-07-09T15:02:38Z,6,224,0,docs,Organization,56,4,21,CMake,ros-industrial/ur_msgs,humble|jazzy|kilted
Universal_Robots_ROS2_GZ_Simulation,UniversalRobots,,https://github.com/UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,656,79,38,1,,BSD-3-Clause,True,True,False,False,False,True,good first issue,10,68,2021-12-15T12:15:46Z,1,29,0,code,Organization,656,8,79,Python;CMake,UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,humble|jazzy|kilted
urdf_launch,ros,Launch files for common URDF operations,https://github.com/ros/urdf_launch,28,40,12,0,,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,17,2023-05-22T15:10:27Z,2,30,0,docs,Organization,28,3,40,Python;CMake,ros/urdf_launch,humble|jazzy|kilted
urdf_sim_tutorial,ros,,https://github.com/ros/urdf_sim_tutorial,304,90,49,5,,BSD-3-Clause,True,False,False,False,False,True,good first issue,5,22,2017-05-17T01:41:51Z,6,449,0,docs,Organization,304,10,90,CMake,ros/urdf_sim_tutorial,humble
urdf_test,pal-robotics,,https://github.com/pal-robotics/urdf_test,31,1,0,0,rostest;tests;urdf;urdf-testing,Apache-2.0,True,True,False,False,False,True,good first issue,4,48,2017-07-17T15:33:10Z,4,76,0,docs,Organization,31,4,1,Python;CMake,pal-robotics/urdf_test,humble
urdf_tutorial,ros,,https://github.com/ros/urdf_tutorial,1855,284,271,9,,BSD-3-Clause,True,False,False,False,False,False,,17,97,2010-08-19T21:10:56Z,24,1597,0,docs,Organization,1855,17,284,Python;CMake,ros/urdf_tutorial,humble|jazzy|kilted
urdfdom,ros,URDF parser,https://github.com/ros/urdfdom,4098,119,147,55,,Other,True,False,False,False,False,False,,45,823,2009-09-04T23:10:08Z,109,50909,0,docs,Organization,4098,22,119,C++;CMake;C,ros/urdfdom,humble|jazzy|kilted
urdf_parser_py,ros,Standalone URDF parser for Python.,https://github.com/ros/urdf_parser_py,271,103,55,21,,BSD-3-Clause,True,False,False,False,False,False,,23,140,2012-03-29T12:31:13Z,7,656,0,docs,Organization,271,13,103,Python,ros/urdf_parser_py,humble|jazzy|kilted
urg_c,ros-drivers,"This project introduces sample programs of the URG library. Applications using URG and URG library are also introduced here. URG is Scanning Laser Range Finder of Hokuyo Automatic Co., for robots, autonomous systems and security systems.",https://github.com/ros-drivers/urg_c,2090,12,32,4,hokuyo;laser,,True,False,False,False,False,False,,7,282,2010-05-17T01:38:58Z,18,2074,0,docs,Organization,2090,7,12,C;Makefile;CSS;CMake;Ruby;Batchfile;Shell;C++,ros-drivers/urg_c,humble|jazzy|kilted
urg_node,ros-drivers,ROS wrapper for the Hokuyo urg_c library.,https://github.com/ros-drivers/urg_node,205,114,156,14,drivers;hokuyo;laser;ros;ros2,Other,True,False,False,False,False,False,,14,124,2013-02-13T00:40:10Z,1,4,0,docs,Organization,205,14,114,C++;Python;CMake,ros-drivers/urg_node,humble|jazzy|kilted
urg_node_msgs,ros-drivers,ROS2 messages for the Hokuyo urg_node package.,https://github.com/ros-drivers/urg_node_msgs,12,1,6,0,drivers;hokuyo;laser;ros2,BSD-3-Clause,True,False,False,False,False,True,good first issue,7,23,2017-06-09T18:02:20Z,2,31,0,docs,Organization,12,1,1,CMake,ros-drivers/urg_node_msgs,humble|jazzy|kilted
urinterfaces,UniversalRobots,ROS 2 interface types for PolyScopeX,https://github.com/UniversalRobots/urinterfaces,6,0,2,0,polyscopex;ros2;universal-robots,BSD-3-Clause,True,True,False,False,False,True,good first issue,2,3,2023-01-16T09:52:51Z,38,411,0,config,Organization,6,1,0,CMake,UniversalRobots/urinterfaces,humble
usb_cam,ros-drivers,A ROS Driver for V4L2 USB Cameras,https://github.com/ros-drivers/usb_cam,1877,683,672,26,,Other,True,True,False,False,False,False,,36,488,2012-07-05T07:04:51Z,2,16,0,docs,Organization,1877,28,683,C++;Python;CMake,ros-drivers/usb_cam,humble|jazzy|kilted
vector_pursuit_controller,blackcoffeerobotics,Implementation of vector pursuit path following controller as a nav2 plugin,https://github.com/blackcoffeerobotics/vector_pursuit_controller,433,90,15,0,controller;mobile-robot-navigation;nav2-plugins;ros2;ros2-navigation;vector-pursuit,Apache-2.0,True,False,False,False,False,True,good first issue,2,24,2024-07-26T11:30:54Z,13,3254,0,docs,Organization,433,7,90,C++;Python;CMake,blackcoffeerobotics/vector_pursuit_controller,humble|jazzy
